x	y	z	diognalDistance	speedX	speedY	maxControlValue
-2.5510058	-31.554873	-288.25073	31.65782	2	2	0.0
-2.167852	-30.020935	-286.84216	30.099106	2	2	0.0
-2.0307975	-29.308247	-286.58542	29.378521	2	2	0.0
center fixed=29.378521
-1.8591341	-28.728296	-286.4777	28.78839	2	2	0.0
center fixed=28.78839
-1.9612653	-27.726202	-286.96332	27.795483	2	2	0.0
center fixed=27.795483
-1.9277529	-27.113045	-286.49936	27.18149	2	2	0.0
center fixed=27.18149
-1.8891543	-26.525385	-286.33347	26.592573	2	2	0.0
center fixed=26.592573
-1.6716039	-25.051992	-285.00757	25.107698	2	2	0.0
center fixed=25.107698
-1.7509066	-24.322817	-283.58267	24.385756	2	2	0.0
center fixed=24.385756
-1.3895186	-22.714968	-284.4752	22.75743	2	2	0.0
center fixed=22.75743
-1.3895186	-22.714968	-284.4752	22.75743	2	2	0.0
center fixed=22.75743
-1.2221528	-22.029696	-288.1787	22.06357	2	2	0.0
center fixed=22.06357
-0.72634554	-20.478554	-288.659	20.49143	2	2	0.0
center fixed=20.49143
-0.4999964	-19.56554	-288.83585	19.571928	2	2	0.0
center fixed=19.571928
-0.43269074	-18.782146	-288.4005	18.78713	2	2	0.0
center fixed=18.78713
-0.36525878	-18.096542	-289.45822	18.100227	2	2	0.0
center fixed=18.100227
0.4394404	-16.04369	-290.08313	16.049707	2	2	0.0
center fixed=16.049707
1.2093878	-14.788596	-290.20972	14.837965	2	2	0.0
center fixed=14.837965
2.05385	-13.542839	-290.78928	13.697693	2	2	0.0
center fixed=13.697693
3.3991563	-10.825111	-291.0054	11.346247	2	2	0.0
center fixed=11.346247
3.9553525	-9.664397	-290.5439	10.44248	2	2	0.0
center fixed=10.44248
4.481236	-8.482135	-290.39062	9.593127	2	2	0.0
center fixed=9.593127
4.8925323	-7.5009274	-290.23743	8.955489	2	2	0.0
center fixed=8.955489
5.975047	-5.6416664	-290.32736	8.217639	2	2	0.0
center fixed=8.217639
6.4459095	-4.6871166	-289.41562	7.969869	2	2	0.0
center fixed=7.969869
6.5243564	-3.928549	-289.1958	7.615821	2	2	0.0
center fixed=7.615821
7.523653	-2.7401843	-289.7246	8.00712	2	2	0.0
center fixed=8.00712
7.919262	-2.3967881	-288.42545	8.2740135	2	2	0.0
center fixed=8.2740135
8.17664	-2.0862098	-288.85236	8.438584	2	2	0.0
center fixed=8.438584
8.299313	-1.9449079	-288.3039	8.524158	2	2	0.0
center fixed=8.524158
