speedXKp	0.002	speedXYKp	0.002
avgX	avgY	distance	altitude	speedX	speedY	speedZ
x	y	z	distance
149.52946	-301.79974	1667.2606	170.09409
149.65364	-302.04718	1668.4594	170.21707
157.55215	-311.0111	1671.4658	170.74391
157.55215	-311.0111	1671.4658	170.74391
163.56595	-315.04297	1668.5654	170.59062
163.56595	-315.04297	1668.5654	170.59062
162.55972	-318.70468	1681.5574	171.91956
162.58788	-318.86023	1682.5408	172.01889
158.8764	-324.12415	1692.717	173.0777
158.94289	-324.43414	1694.147	173.22397
154.56549	-339.44208	1708.4181	174.86577
154.56549	-339.44208	1708.4181	174.86577
146.80464	-353.70392	1711.026	175.3359
146.83632	-353.7839	1711.4106	175.37534
138.05783	-358.32352	1710.9369	175.34996
131.70404	-357.89035	1712.5469	175.44937
131.789	-358.08374	1713.6743	175.56401
131.22073	-362.2442	1720.7947	176.33984
131.20303	-362.1801	1720.4896	176.30862
131.20303	-362.1801	1720.4896	176.30862
133.35661	-366.61945	1723.5537	176.71535
133.38766	-366.64304	1723.7664	176.7368
130.5805	-366.5208	1727.2964	177.05766
121.34175	-363.32822	1737.5364	177.92593
121.34175	-363.32822	1737.5364	177.92593
112.80074	-361.63907	1742.7302	178.3428
112.787384	-361.72653	1743.1101	178.3816
114.68967	-366.13593	1748.5369	179.01369
114.72403	-366.0596	1747.9802	178.958
114.72403	-366.0596	1747.9802	178.958
120.47261	-372.29022	1748.4222	179.16734
120.435776	-372.16785	1748.0146	179.12479
122.24999	-376.58093	1748.2677	179.25395
127.05556	-380.39532	1775.5549	182.02855
127.05556	-380.39532	1775.5549	182.02855
129.91167	-379.83884	1772.5151	181.7406
129.8585	-379.68817	1771.6472	181.65242
131.0172	-386.4586	1780.5952	182.67554
131.0172	-386.4586	1780.5952	182.67554
131.0172	-386.4586	1780.5952	182.67554
128.80049	-399.35562	1795.3307	184.37155
128.78452	-410.33023	1797.5983	184.8328
128.78452	-410.33023	1797.5983	184.8328
131.165	-412.5763	1794.2616	184.57515
131.31363	-412.97366	1795.783	184.73297
131.4602	-403.7509	1791.4946	184.11273
131.4602	-403.7509	1791.4946	184.11273
132.69087	-396.14047	1799.7473	184.75996
132.69087	-396.14047	1799.7473	184.75996
137.4235	-394.06985	1803.1989	185.08653
137.4235	-394.06985	1803.1989	185.08653
141.89787	-391.04434	1806.1241	185.34117
141.89787	-391.04434	1806.1241	185.34117
142.42348	-383.5948	1810.5796	185.62401
142.45868	-383.68668	1811.0166	185.66881
140.55681	-377.33536	1821.0034	186.49911
140.55681	-377.33536	1821.0034	186.49911
137.58879	-374.5789	1822.3864	186.55647
137.6225	-374.67432	1822.8546	186.60439
134.76208	-372.51785	1825.7692	186.82515
132.40512	-367.2486	1827.9076	186.91306
132.40512	-367.2486	1827.9076	186.91306
132.40512	-367.2486	1827.9076	186.91306
133.76941	-370.73737	1838.0161	187.97989
133.76941	-370.73737	1838.0161	187.97989
131.86623	-384.67023	1850.3185	189.44757
131.86623	-384.67023	1850.3185	189.44757
129.46976	-392.62805	1846.2196	189.19424
129.46976	-392.62805	1846.2196	189.19424
129.46976	-392.62805	1846.2196	189.19424
160.49222	-394.35336	1873.3593	192.11316
178.09628	-387.3093	1859.2427	190.7488
178.05113	-387.208	1858.7538	190.69867
178.05113	-387.208	1858.7538	190.69867
191.34875	-387.74216	1860.6593	191.02385
191.30095	-387.643	1860.1862	190.97528
205.33379	-386.3306	1856.8889	190.77342
217.74278	-384.5313	1854.861	190.67735
217.74278	-384.5313	1854.861	190.67735
222.38843	-379.21634	1852.245	190.37
222.38843	-379.21634	1852.245	190.37
228.53331	-366.95367	1859.782	190.93642
228.53331	-366.95367	1859.782	190.93642
233.7889	-347.60974	1875.9761	192.218
233.7889	-347.60974	1875.9761	192.218
233.7889	-347.60974	1875.9761	192.218
230.46233	-324.878	1883.9766	192.56236
230.46233	-324.878	1883.9766	192.56236
224.07199	-307.0212	1895.6687	193.33986
218.38707	-284.9474	1899.7853	193.34094
218.26859	-284.8181	1899.0052	193.26106
212.40805	-260.99106	1905.0157	193.45073
212.40805	-260.99106	1905.0157	193.45073
208.55237	-235.40488	1909.6848	193.54082
208.5368	-235.34512	1909.4319	193.51498
210.10089	-211.48746	1916.2145	193.92645
210.10089	-211.48746	1916.2145	193.92645
212.56708	-189.93631	1919.7659	194.08147
212.34418	-189.78772	1917.9036	193.89337
208.53217	-177.1601	1916.2742	193.57112
208.53217	-177.1601	1916.2742	193.57112
201.36148	-168.30707	1922.2438	194.0076
201.36148	-168.30707	1922.2438	194.0076
194.60681	-150.116	1934.966	195.05127
190.42194	-124.66739	1940.835	195.41347
190.42194	-124.66739	1940.835	195.41347
189.4123	-110.920105	1934.4929	194.69061
189.32527	-110.75961	1933.2256	194.56291
189.32527	-110.75961	1933.2256	194.56291
191.39911	-112.675156	1937.8804	195.05666
191.39911	-112.675156	1937.8804	195.05666
196.67499	-113.31933	1944.2975	195.75021
207.02182	-104.786896	1950.0807	196.38364
207.02182	-104.786896	1950.0807	196.38364
224.3949	-95.0087	1959.8207	197.4912
224.23973	-95.017105	1958.9717	197.40521
234.18524	-87.985855	1953.2875	196.92426
234.18524	-87.985855	1953.2875	196.92426
234.18524	-87.985855	1953.2875	196.92426
234.0612	-88.13704	1959.3059	197.52045
234.0612	-88.13704	1959.3059	197.52045
235.16669	-99.760635	1972.2411	198.87157
235.94003	-107.4746	1960.7136	197.77806
235.94003	-107.4746	1960.7136	197.77806
234.285	-100.86269	1963.3723	197.98721
234.23291	-100.87891	1962.7915	197.92908
234.23291	-100.87891	1962.7915	197.92908
228.72403	-89.98913	1966.9447	198.22423
222.61865	-86.002045	1968.675	198.30878
222.61865	-86.002045	1968.675	198.30878
222.61865	-86.002045	1968.675	198.30878
216.76428	-80.36795	1972.2936	198.57965
206.44034	-69.72128	1973.0076	198.5003
206.44034	-69.72128	1973.0076	198.5003
199.49802	-62.125977	1970.733	198.17789
199.49802	-62.125977	1970.733	198.17789
198.17809	-62.196495	1970.0151	198.09348
198.17809	-62.196495	1970.0151	198.09348
200.23312	-71.09475	1977.9188	198.9299
200.23312	-71.09475	1977.9188	198.9299
202.48201	-85.167755	1977.9424	199.01025
202.69269	-98.25972	1969.8353	198.26726
202.69269	-98.25972	1969.8353	198.26726
202.69269	-98.25972	1969.8353	198.26726
207.02269	-107.27646	1965.4137	197.91962
207.02269	-107.27646	1965.4137	197.91962
210.14868	-116.575005	1958.0947	197.27867
210.34456	-116.717674	1959.7642	197.4473
202.4625	-123.780396	1959.5374	197.38539
189.29523	-127.10758	1953.9812	196.72395
189.29523	-127.10758	1953.9812	196.72395
181.41388	-129.94907	1943.3713	195.61415
181.35973	-129.9168	1943.103	195.58678
181.35973	-129.9168	1943.103	195.58678
180.2398	-126.31888	1942.1978	195.4629
180.18074	-126.246376	1941.7103	195.41347
180.18074	-126.246376	1941.7103	195.41347
178.59787	-131.31494	1951.9348	196.44821
178.59787	-131.31494	1951.9348	196.44821
174.32617	-141.95493	1950.5522	196.3465
174.32617	-141.95493	1950.5522	196.3465
172.32025	-144.91599	1940.2455	195.32658
172.32025	-144.91599	1940.2455	195.32658
172.5184	-140.06322	1936.4374	194.91461
172.5184	-140.06322	1936.4374	194.91461
172.5184	-140.06322	1936.4374	194.91461
170.34857	-136.00069	1941.085	195.32858
170.34857	-136.00069	1941.085	195.32858
166.48325	-135.80339	1941.168	195.30212
163.50815	-138.01881	1940.5356	195.22968
163.50815	-138.01881	1940.5356	195.22968
161.33145	-142.06839	1944.4397	195.62865
161.33145	-142.06839	1944.4397	195.62865
161.41086	-145.2332	1947.5349	195.96016
161.45724	-145.2706	1948.0641	196.01341
161.45724	-145.2706	1948.0641	196.01341
160.01166	-149.64163	1950.9645	196.32266
154.39867	-155.12723	1947.7009	195.99599
154.47667	-155.16208	1948.5126	196.07751
150.67207	-155.92886	1943.8086	195.5865
150.67377	-155.87106	1943.281	195.53362
148.17303	-157.32242	1948.7775	196.07242
148.17303	-157.32242	1948.7775	196.07242
144.45757	-163.04869	1948.1652	196.03061
144.51106	-163.13744	1948.699	196.08481
142.71942	-167.04878	1946.4868	195.8848
142.71942	-167.04878	1946.4868	195.8848
142.20819	-170.8863	1949.9677	196.26001
142.20819	-170.8863	1949.9677	196.26001
145.7771	-181.88132	1957.3236	197.11537
145.7771	-181.88132	1957.3236	197.11537
147.30165	-188.25186	1947.2649	196.18811
147.30165	-188.25186	1947.2649	196.18811
149.02728	-189.37503	1945.582	196.04492
151.99327	-188.93405	1947.8389	196.2874
151.99327	-188.93405	1947.8389	196.2874
150.99338	-180.84807	1950.3563	196.45343
150.99338	-180.84807	1950.3563	196.45343
150.99338	-180.84807	1950.3563	196.45343
149.91708	-170.29877	1951.5021	196.46468
149.86479	-170.25923	1951.2164	196.43558
152.28194	-168.39062	1956.9497	197.00755
152.28194	-168.39062	1956.9497	197.00755
158.34569	-171.42844	1965.2571	197.90645
167.76642	-174.31891	1969.1564	198.3963
167.76642	-174.31891	1969.1564	198.3963
177.46432	-176.34698	1968.1433	198.39809
177.46432	-176.34698	1968.1433	198.39809
182.89197	-174.84717	1963.9247	198.01569
182.89757	-174.83865	1963.6914	197.99252
182.89757	-174.83865	1963.6914	197.99252
186.80605	-171.38309	1962.6027	197.89084
185.685	-166.90518	1963.8806	197.96877
185.685	-166.90518	1963.8806	197.96877
185.685	-166.90518	1963.8806	197.96877
178.55974	-155.90918	1967.6035	198.18312
174.08524	-147.77252	1969.8351	198.30261
174.08524	-147.77252	1969.8351	198.30261
170.67635	-141.11905	1968.8427	198.12587
170.67635	-141.11905	1968.8427	198.12587
170.67635	-141.11905	1968.8427	198.12587
162.49677	-123.96374	1972.4712	198.30318
162.49677	-123.96374	1972.4712	198.30318
158.90729	-128.7535	1977.362	198.79108
158.90729	-128.7535	1977.362	198.79108
162.72952	-139.16234	1979.1406	199.06894
162.72952	-139.16234	1979.1406	199.06894
167.9673	-147.10413	1969.9061	198.25194
167.9673	-147.10413	1969.9061	198.25194
167.52007	-146.78079	1966.1931	197.8768
167.52007	-146.78079	1966.1931	197.8768
164.9636	-146.0843	1969.8229	198.21089
164.9636	-146.0843	1969.8229	198.21089
157.10968	-151.3079	1977.2548	198.92496
157.13611	-151.30762	1977.8145	198.9808
144.66843	-149.83913	1969.4448	198.04277
144.66843	-149.83913	1969.4448	198.04277
133.88853	-141.86937	1969.4666	197.91037
133.88853	-141.86937	1969.4666	197.91037
124.16754	-136.2644	1969.2163	197.78267
115.36819	-140.34627	1970.2405	197.85992
115.36819	-140.34627	1970.2405	197.85992
115.36819	-140.34627	1970.2405	197.85992
108.897156	-142.84035	1961.2708	196.94783
108.8676	-142.8548	1961.8511	197.00557
106.11401	-143.11331	1959.9485	196.80293
106.11401	-143.11331	1959.9485	196.80293
106.0958	-148.80237	1961.6128	197.01074
108.067474	-157.37543	1959.3159	196.85947
108.067474	-157.37543	1959.3159	196.85947
111.96412	-162.17203	1957.1254	196.7022
111.96412	-162.17203	1957.1254	196.7022
118.8897	-168.36206	1961.8541	197.2651
118.8897	-168.36206	1961.8541	197.2651
118.8897	-168.36206	1961.8541	197.2651
120.43643	-177.82417	1957.9509	196.9695
120.43643	-177.82417	1957.9509	196.9695
118.08272	-178.82617	1951.0417	196.27751
118.08272	-178.82617	1951.0417	196.27751
118.5062	-171.50299	1952.7822	196.38777
118.71657	-164.96521	1953.4053	196.39499
118.71657	-164.96521	1953.4053	196.39499
116.12876	-162.96957	1949.7539	195.99962
116.22044	-163.0409	1950.2971	196.0548
115.01209	-159.1564	1949.7329	195.95963
115.01209	-159.1564	1949.7329	195.95963
117.35165	-155.38358	1952.8551	196.25388
117.35165	-155.38358	1952.8551	196.25388
120.23421	-156.42099	1952.7491	196.26903
120.23421	-156.42099	1952.7491	196.26903
118.502304	-157.25757	1952.7875	196.26898
118.502304	-157.25757	1952.7875	196.26898
118.502304	-157.25757	1952.7875	196.26898
117.78871	-153.2292	1953.3718	196.29099
120.84184	-152.40042	1954.1498	196.3805
121.258804	-157.36578	1958.0079	196.80608
121.258804	-157.36578	1958.0079	196.80608
121.258804	-157.36578	1958.0079	196.80608
121.67398	-161.2281	1952.312	196.27332
121.67398	-161.2281	1952.312	196.27332
124.97463	-165.46394	1956.0579	196.70178
125.00928	-165.51126	1956.6127	196.75758
124.94426	-173.47105	1959.6755	197.1302
121.99517	-179.71094	1953.6038	196.56416
121.99517	-179.71094	1953.6038	196.56416
123.13282	-178.56154	1947.9603	195.9999
123.13282	-178.56154	1947.9603	195.9999
126.13731	-176.90819	1948.8403	196.09145
126.13731	-176.90819	1948.8403	196.09145
126.13731	-176.90819	1948.8403	196.09145
125.89755	-182.60573	1952.7065	196.52628
125.89755	-182.60573	1952.7065	196.52628
124.43689	-186.39757	1946.4602	195.93202
125.61832	-189.1351	1949.5873	196.2764
125.61832	-189.1351	1949.5873	196.2764
126.38588	-196.5192	1950.5681	196.45125
126.43298	-196.55989	1950.8386	196.47882
124.41516	-198.04558	1943.0262	195.7052
124.41142	-197.99324	1942.7756	195.67975
124.41142	-197.99324	1942.7756	195.67975
127.61497	-188.57164	1947.5234	196.07887
132.17374	-183.5964	1948.9166	196.20024
132.17374	-183.5964	1948.9166	196.20024
131.155	-189.51797	1952.8461	196.63994
131.155	-189.51797	1952.8461	196.63994
127.42982	-193.19887	1946.9626	196.06702
127.42982	-193.19887	1946.9626	196.06702
127.62944	-195.46576	1946.8845	196.08302
127.62944	-195.46576	1946.8845	196.08302
127.62944	-195.46576	1946.8845	196.08302
129.3625	-198.83157	1945.51	195.99178
130.21497	-193.40707	1943.9199	195.78526
130.21497	-193.40707	1943.9199	195.78526
132.9751	-173.3207	1946.3685	195.85895
132.95168	-173.1496	1944.7571	195.69714
132.38531	-159.20079	1934.4921	194.55411
132.39336	-159.20554	1934.9303	194.59778
131.10136	-157.25574	1932.1096	194.29268
131.10136	-157.25574	1932.1096	194.29268
131.10136	-157.25574	1932.1096	194.29268
131.10136	-157.25574	1932.1096	194.29268
131.10136	-157.25574	1932.1096	194.29268
131.64427	-169.24585	1929.6263	194.15025
131.70142	-169.34256	1930.2025	194.20876
131.70142	-169.34256	1930.2025	194.20876
128.51378	-173.29239	1915.7806	192.78905
128.51378	-173.29239	1915.7806	192.78905
127.89924	-180.24335	1921.396	193.40652
127.89924	-180.24335	1921.396	193.40652
124.12706	-198.72377	1924.7258	193.89348
114.101265	-205.0058	1901.4965	191.59163
114.101265	-205.0058	1901.4965	191.59163
114.101265	-205.0058	1901.4965	191.59163
107.88933	-207.18225	1903.741	191.80183
107.88933	-207.18225	1903.741	191.80183
100.28861	-217.23239	1902.007	191.69972
100.30526	-217.3175	1903.2014	191.81927
90.83002	-224.45316	1893.3275	190.87479
90.92339	-224.56064	1894.3867	190.98157
85.09465	-227.93759	1892.4083	190.79846
81.560356	-235.16983	1892.1343	190.84363
81.560356	-235.16983	1892.1343	190.84363
79.79382	-240.69958	1886.8293	190.37932
79.83323	-240.74501	1887.0851	190.40541
87.47589	-242.98795	1887.8755	190.54578
87.34538	-242.83018	1886.5974	190.41653
91.58466	-249.16275	1889.1536	190.77136
91.58466	-249.16275	1889.1536	190.77136
95.39077	-254.22762	1881.0413	190.05388
95.39077	-254.22762	1881.0413	190.05388
97.860275	-255.68561	1878.1133	189.79623
97.860275	-255.68561	1878.1133	189.79623
97.231674	-254.36795	1874.5533	189.423
97.23298	-254.48692	1875.0273	189.47151
95.09122	-252.6351	1876.1127	189.54329
95.09122	-252.6351	1876.1127	189.54329
90.28179	-248.26082	1877.947	189.6436
90.28179	-248.26082	1877.947	189.6436
85.414505	-241.63954	1879.8269	189.72177
85.39319	-241.51521	1879.07	189.64508
82.65726	-238.12425	1880.475	189.72932
82.65726	-238.12425	1880.475	189.72932
82.65726	-238.12425	1880.475	189.72932
78.181885	-230.75195	1880.1821	189.5902
78.181885	-230.75195	1880.1821	189.5902
78.181885	-230.75195	1880.1821	189.5902
76.894295	-230.80809	1889.5593	190.51561
76.894295	-230.80809	1889.5593	190.51561
74.77775	-232.16809	1889.4253	190.51042
74.77775	-232.16809	1889.4253	190.51042
69.97245	-232.33223	1886.3916	190.19327
62.80053	-232.92972	1886.2195	190.15846
62.79593	-232.98785	1886.4651	190.18353
56.857723	-239.76904	1889.9615	190.59581
49.987846	-247.10313	1887.3931	190.41562
50.02436	-247.1525	1887.6624	190.44305
41.4834	-249.06783	1881.7007	189.85661
41.4834	-249.06783	1881.7007	189.85661
41.4834	-249.06783	1881.7007	189.85661
35.513916	-249.956	1879.0769	189.59612
35.562244	-250.0224	1880.0083	189.68939
30.371777	-254.72925	1880.2919	189.7711
24.899065	-261.0352	1878.5121	189.67253
24.899065	-261.0352	1878.5121	189.67253
20.653284	-267.43542	1879.0233	189.80719
20.608109	-267.38535	1878.5818	189.76273
22.36123	-275.73553	1911.9863	193.18959
22.36123	-275.73553	1911.9863	193.18959
22.36123	-275.73553	1911.9863	193.18959
23.773783	-280.55234	1900.1959	192.09422
23.773783	-280.55234	1900.1959	192.09422
24.133144	-282.56946	1893.3699	191.44914
25.477304	-279.59116	1891.3474	191.20709
25.477304	-279.59116	1891.3474	191.20709
25.097275	-279.57523	1884.8651	190.56517
25.097275	-279.57523	1884.8651	190.56517
24.447971	-283.96048	1887.3729	190.87712
24.447971	-283.96048	1887.3729	190.87712
24.54747	-285.70972	1886.5288	190.8199
24.498516	-285.64993	1886.0541	190.77202
24.498516	-285.64993	1886.0541	190.77202
22.47929	-287.00665	1887.1768	190.90088
22.789906	-289.98703	1886.3495	190.86452
22.789906	-289.98703	1886.3495	190.86452
23.054306	-291.6931	1876.8798	189.9551
23.054306	-291.6931	1876.8798	189.9551
23.434591	-298.35126	1880.6833	190.43456
23.434591	-298.35126	1880.6833	190.43456
23.828243	-305.99347	1874.6897	189.96475
23.828243	-305.99347	1874.6897	189.96475
24.887888	-312.24496	1872.1759	189.81989
24.887888	-312.24496	1872.1759	189.81989
24.887888	-312.24496	1872.1759	189.81989
27.868023	-318.66806	1871.754	189.88914
29.32412	-324.8003	1869.7673	189.7995
29.32412	-324.8003	1869.7673	189.7995
27.264318	-326.1665	1863.4949	189.20204
27.264318	-326.1665	1863.4949	189.20204
25.360447	-326.11252	1861.8586	189.03731
25.337275	-326.00922	1861.1157	188.96231
23.465992	-327.9819	1859.937	188.87796
23.526772	-329.223	1859.6844	188.87476
23.526772	-329.223	1859.6844	188.87476
23.526772	-329.223	1859.6844	188.87476
25.646727	-332.23007	1860.2515	188.986
25.646727	-332.23007	1860.2515	188.986
28.995087	-336.49155	1859.6039	189.00249
33.149536	-343.43704	1884.3279	191.56564
33.149536	-343.43704	1884.3279	191.56564
36.323837	-344.807	1873.976	190.578
36.3329	-344.74982	1873.4557	190.52582
36.316048	-348.67245	1871.9299	190.44717
36.31539	-348.81506	1872.8986	190.545
34.996044	-351.9619	1870.1527	190.33058
35.01287	-351.83398	1869.429	190.25714
35.01287	-351.83398	1869.429	190.25714
34.879128	-352.39844	1859.8438	189.32564
35.223442	-349.21127	1858.4231	189.12762
35.223442	-349.21127	1858.4231	189.12762
35.942528	-342.2497	1861.8939	189.34296
35.942528	-342.2497	1861.8939	189.34296
35.959576	-334.6947	1855.7646	188.60478
35.959576	-334.6947	1855.7646	188.60478
33.784077	-330.81476	1855.2395	188.48059
33.80466	-330.62952	1854.2974	188.38464
30.276222	-329.84714	1855.1116	188.44507
30.276222	-329.84714	1855.1116	188.44507
28.09158	-327.5321	1850.6089	187.95796
28.09158	-327.5321	1850.6089	187.95796
28.09158	-327.5321	1850.6089	187.95796
29.90367	-325.78262	1850.085	187.87877
35.525497	-326.05164	1852.6776	188.14851
35.49562	-325.93164	1852.2019	188.09952
40.46756	-324.13098	1846.2471	187.49205
44.219746	-322.48022	1844.9431	187.34363
44.24551	-322.66263	1845.6292	187.4144
44.24551	-322.66263	1845.6292	187.4144
46.84272	-318.4673	1839.7333	186.76814
46.870495	-318.305	1839.0603	186.69916
51.904556	-313.12247	1842.0856	186.92296
51.918415	-313.19662	1842.5276	186.9678
57.757893	-309.28226	1841.3109	186.79982
57.757893	-309.28226	1841.3109	186.79982
61.181393	-308.2423	1840.537	186.71724
63.6475	-304.21173	1836.8779	186.29858
63.663445	-304.35147	1837.56	186.3682
64.71226	-296.43475	1836.155	186.10553
64.71226	-296.43475	1836.155	186.10553
65.380905	-288.95428	1847.3535	187.09581
65.397705	-288.96198	1847.5768	187.11803
65.397705	-288.96198	1847.5768	187.11803
68.14637	-282.75348	1846.979	186.97392
71.81317	-278.6654	1849.2991	187.1555
71.830536	-278.79773	1849.9917	187.226
73.77573	-271.53662	1849.6794	187.09593
73.77573	-271.53662	1849.6794	187.09593
75.79428	-264.3348	1849.8419	187.01692
75.81266	-264.3362	1850.0372	187.03633
75.81266	-264.3362	1850.0372	187.03633
77.91119	-262.94678	1851.7012	187.18997
77.91119	-262.94678	1851.7012	187.18997
78.02926	-256.74747	1847.9457	186.73273
79.37525	-243.36365	1850.3798	186.8002
79.37525	-243.36365	1850.3798	186.8002
79.37525	-243.36365	1850.3798	186.8002
80.59109	-231.96748	1850.5249	186.67476
79.26949	-223.59908	1852.0566	186.71887
79.26874	-223.65155	1852.2731	186.74097
79.121	-215.54414	1861.6542	187.576
79.121	-215.54414	1861.6542	187.576
78.684006	-209.2074	1859.6168	187.30014
78.684006	-209.2074	1859.6168	187.30014
78.684006	-209.2074	1859.6168	187.30014
75.29151	-205.15906	1858.8307	187.16331
70.51392	-194.78268	1859.4524	187.09558
70.5128	-194.7677	1858.7917	187.02977
68.10779	-175.27899	1875.3907	188.47949
68.05975	-175.10246	1874.2075	188.35994
63.59226	-153.21254	1881.8285	188.91258
63.511906	-153.19878	1881.0594	188.83559
56.29872	-141.02429	1866.0853	187.22533
51.603806	-143.96112	1860.6764	186.69507
51.584534	-143.96909	1860.4355	186.67105
51.584534	-143.96909	1860.4355	186.67105
48.30854	-155.4943	1856.9397	186.40646
48.301617	-155.5407	1857.1738	186.43016
49.856766	-163.43854	1846.2822	185.41725
49.856766	-163.43854	1846.2822	185.41725
49.856766	-163.43854	1846.2822	185.41725
69.935356	-150.32523	1845.6025	185.30347
69.880035	-150.30254	1845.1697	185.25996
80.67115	-143.92705	1848.1868	185.5537
80.67115	-143.92705	1848.1868	185.5537
87.105675	-151.38098	1854.1262	186.2334
87.105675	-151.38098	1854.1262	186.2334
87.105675	-151.38098	1854.1262	186.2334
91.88622	-170.00803	1859.6199	186.96342
91.97524	-170.07906	1860.5322	187.05524
95.64896	-187.55821	1855.1869	186.70955
100.33209	-198.9405	1855.5614	186.88905
100.35715	-199.09177	1856.4651	186.98053
104.192535	-204.61948	1845.3912	185.9622
104.192535	-204.61948	1845.3912	185.9622
107.56854	-206.7382	1833.7438	184.84933
107.56854	-206.7382	1833.7438	184.84933
107.56854	-206.7382	1833.7438	184.84933
108.619804	-202.75912	1828.6366	184.30467
108.619804	-202.75912	1828.6366	184.30467
106.89795	-197.5931	1828.206	184.19576
99.37154	-194.59319	1825.51	183.85397
99.37154	-194.59319	1825.51	183.85397
87.474815	-186.44792	1828.1355	183.96996
87.474815	-186.44792	1828.1355	183.96996
79.34324	-172.57047	1820.2051	183.0088
79.29024	-172.54733	1819.7844	182.96652
75.50862	-179.1031	1835.8751	184.61357
75.50862	-179.1031	1835.8751	184.61357
69.26285	-197.37354	1832.4464	184.43465
69.55859	-197.43605	1820.831	183.28242
65.998474	-196.036	1803.8734	181.56941
65.998474	-196.036	1803.8734	181.56941
73.21122	-178.88673	1802.2446	181.25798
73.17424	-178.8558	1802.0167	181.23488
81.43021	-168.87686	1791.5424	180.13257
81.43021	-168.87686	1791.5424	180.13257
81.46452	-173.4657	1820.7725	183.08302
72.586075	-184.63565	1827.6934	183.84293
72.60321	-184.67644	1828.1069	183.88452
72.60321	-184.67644	1828.1069	183.88452
61.522125	-201.41226	1833.918	184.59705
61.553043	-201.50938	1834.8186	184.68768
47.445816	-219.46103	1841.3203	185.49594
48.03917	-217.88637	1834.7561	184.82729
31.76437	-233.16171	1829.8652	184.49338
31.769463	-233.3507	1831.5591	184.66377
15.867302	-237.13213	1807.0331	182.25949
1.9389416	-235.28723	1795.1636	1
